id,SIAE,SSAN,PPQ,TEFO,PHIMIN,PHIMAX,ZMIN,ZMAX
46,2.0341796875,3.23583984375,0.410829949348772,0.0125439453125,7.3291015625,43.7939453125,-579.1015625,24.4140625
47,2.0341796875,3.23583984375,0.410829949348772,0.0125439453125,7.3291015625,43.9111328125,-731.4453125,24.4140625
48,2.0341796875,3.23583984375,0.410829949348772,0.0125439453125,7.3291015625,43.9111328125,-579.1015625,745.1171875
49,2.1279296875,3.34716796875,0.885260727993143,0.0082470703125,9.2919921875,43.7939453125,-731.4453125,745.1171875
50,3.5341796875,3.48583984375,0.6674593142996362,0.025043945312500003,14.8291015625,41.4111328125,-79.1015625,524.4140625
51,3.6279296875,3.48583984375,0.6674593142996362,0.025043945312500003,14.8291015625,41.4111328125,-79.1015625,524.4140625
52,3.5341796875,3.09716796875,0.6674593142996362,0.025043945312500003,14.8291015625,41.4111328125,-79.1015625,524.4140625
53,3.5341796875,3.48583984375,0.5815092659637844,0.025043945312500003,14.8291015625,41.4111328125,-79.1015625,524.4140625
54,3.5341796875,3.48583984375,0.6674593142996362,0.0207470703125,14.8291015625,41.4111328125,-79.1015625,524.4140625
55,3.5341796875,3.48583984375,0.6674593142996362,0.025043945312500003,16.7919921875,41.4111328125,-79.1015625,524.4140625
56,3.5341796875,3.48583984375,0.6674593142996362,0.025043945312500003,14.8291015625,41.2939453125,-79.1015625,524.4140625
57,3.5341796875,3.48583984375,0.6674593142996362,0.025043945312500003,14.8291015625,41.4111328125,-231.4453125,524.4140625
58,3.5341796875,3.48583984375,0.6674593142996362,0.025043945312500003,14.8291015625,41.4111328125,-79.1015625,245.1171875
59,3.6279296875,3.09716796875,0.5815092659637844,0.0207470703125,16.7919921875,41.2939453125,-231.4453125,245.1171875
60,2.7841796875,3.11083984375,0.5504081181471406,0.0062939453125,18.5791015625,40.1611328125,-829.1015625,774.4140625
61,2.8779296875,3.11083984375,0.5504081181471406,0.0062939453125,18.5791015625,40.1611328125,-829.1015625,774.4140625
62,2.7841796875,3.22216796875,0.5504081181471406,0.0062939453125,18.5791015625,40.1611328125,-829.1015625,774.4140625
63,2.7841796875,3.11083984375,0.4543291483363535,0.0062939453125,18.5791015625,40.1611328125,-829.1015625,774.4140625
64,2.7841796875,3.11083984375,0.5504081181471406,0.026997070312500003,18.5791015625,40.1611328125,-829.1015625,774.4140625
65,2.7841796875,3.11083984375,0.5504081181471406,0.0062939453125,5.5419921875,40.1611328125,-829.1015625,774.4140625
66,2.7841796875,3.11083984375,0.5504081181471406,0.0062939453125,18.5791015625,42.5439453125,-829.1015625,774.4140625
67,2.7841796875,3.11083984375,0.5504081181471406,0.0062939453125,18.5791015625,40.1611328125,-481.4453125,774.4140625
68,2.7841796875,3.11083984375,0.5504081181471406,0.0062939453125,18.5791015625,40.1611328125,-829.1015625,995.1171875
69,2.8779296875,3.22216796875,0.4543291483363535,0.026997070312500003,5.5419921875,42.5439453125,-481.4453125,995.1171875
70,1.2841796875,3.36083984375,0.8178913575009347,0.0187939453125,11.0791015625,42.6611328125,-329.1015625,274.4140625
71,1.3779296875,3.36083984375,0.8178913575009347,0.0187939453125,11.0791015625,42.6611328125,-329.1015625,274.4140625
72,1.2841796875,3.47216796875,0.8178913575009347,0.0187939453125,11.0791015625,42.6611328125,-329.1015625,274.4140625
73,1.2841796875,3.36083984375,0.7009536673044906,0.0187939453125,11.0791015625,42.6611328125,-329.1015625,274.4140625
74,1.2841796875,3.36083984375,0.8178913575009347,0.014497070312500002,11.0791015625,42.6611328125,-329.1015625,274.4140625
75,1.2841796875,3.36083984375,0.8178913575009347,0.0187939453125,13.0419921875,42.6611328125,-329.1015625,274.4140625
76,1.2841796875,3.36083984375,0.8178913575009347,0.0187939453125,11.0791015625,40.0439453125,-329.1015625,274.4140625
77,1.2841796875,3.36083984375,0.8178913575009347,0.0187939453125,11.0791015625,42.6611328125,-981.4453125,274.4140625
78,1.2841796875,3.36083984375,0.8178913575009347,0.0187939453125,11.0791015625,42.6611328125,-329.1015625,495.1171875
79,1.3779296875,3.47216796875,0.7009536673044906,0.014497070312500002,13.0419921875,40.0439453125,-981.4453125,495.1171875
80,1.1904296875,3.09521484375,0.3266777273498064,0.016450195312500002,14.3603515625,41.2548828125,-47.8515625,805.6640625
81,1.0966796875,3.09521484375,0.3266777273498064,0.016450195312500002,14.3603515625,41.2548828125,-47.8515625,805.6640625
82,1.1904296875,3.20654296875,0.3266777273498064,0.016450195312500002,14.3603515625,41.2548828125,-47.8515625,805.6640625
83,1.1904296875,3.09521484375,0.7176903973481907,0.016450195312500002,14.3603515625,41.2548828125,-47.8515625,805.6640625
84,1.1904296875,3.09521484375,0.3266777273498064,0.0105908203125,14.3603515625,41.2548828125,-47.8515625,805.6640625
85,1.1904296875,3.09521484375,0.3266777273498064,0.016450195312500002,11.6357421875,41.2548828125,-47.8515625,805.6640625
86,1.1904296875,3.09521484375,0.3266777273498064,0.016450195312500002,14.3603515625,41.1376953125,-47.8515625,805.6640625
87,1.1904296875,3.09521484375,0.3266777273498064,0.016450195312500002,14.3603515625,41.2548828125,-325.1953125,805.6640625
88,1.1904296875,3.09521484375,0.3266777273498064,0.016450195312500002,14.3603515625,41.2548828125,-47.8515625,651.3671875
89,1.0966796875,3.20654296875,0.7176903973481907,0.0105908203125,11.6357421875,41.1376953125,-325.1953125,651.3671875
90,2.6904296875,3.34521484375,0.6230186625947434,0.028950195312500003,6.8603515625,43.7548828125,-547.8515625,305.6640625
91,2.5966796875,3.34521484375,0.6230186625947434,0.028950195312500003,6.8603515625,43.7548828125,-547.8515625,305.6640625
92,2.6904296875,3.45654296875,0.6230186625947434,0.028950195312500003,6.8603515625,43.7548828125,-547.8515625,305.6640625
93,2.6904296875,3.34521484375,0.4725276881803368,0.028950195312500003,6.8603515625,43.7548828125,-547.8515625,305.6640625
94,2.6904296875,3.34521484375,0.6230186625947434,0.023090820312500003,6.8603515625,43.7548828125,-547.8515625,305.6640625
95,2.6904296875,3.34521484375,0.6230186625947434,0.028950195312500003,19.1357421875,43.7548828125,-547.8515625,305.6640625
96,2.6904296875,3.34521484375,0.6230186625947434,0.028950195312500003,6.8603515625,43.6376953125,-547.8515625,305.6640625
97,2.6904296875,3.34521484375,0.6230186625947434,0.028950195312500003,6.8603515625,43.7548828125,-825.1953125,305.6640625
98,2.6904296875,3.34521484375,0.6230186625947434,0.028950195312500003,6.8603515625,43.7548828125,-547.8515625,151.3671875
99,2.5966796875,3.45654296875,0.4725276881803368,0.023090820312500003,19.1357421875,43.6376953125,-825.1953125,151.3671875
100,3.4404296875,3.22021484375,0.5041295330462942,0.0102001953125,10.6103515625,42.5048828125,-297.8515625,55.6640625
101,3.3466796875,3.22021484375,0.5041295330462942,0.0102001953125,10.6103515625,42.5048828125,-297.8515625,55.6640625
102,3.4404296875,3.33154296875,0.5041295330462942,0.0102001953125,10.6103515625,42.5048828125,-297.8515625,55.6640625
103,3.4404296875,3.22021484375,0.5959465559171622,0.0102001953125,10.6103515625,42.5048828125,-297.8515625,55.6640625
104,3.4404296875,3.22021484375,0.5041295330462942,0.0293408203125,10.6103515625,42.5048828125,-297.8515625,55.6640625
105,3.4404296875,3.22021484375,0.5041295330462942,0.0102001953125,7.8857421875,42.5048828125,-297.8515625,55.6640625
106,3.4404296875,3.22021484375,0.5041295330462942,0.0102001953125,10.6103515625,42.3876953125,-297.8515625,55.6640625
107,3.4404296875,3.22021484375,0.5041295330462942,0.0102001953125,10.6103515625,42.5048828125,-575.1953125,55.6640625
108,3.4404296875,3.22021484375,0.5041295330462942,0.0102001953125,10.6103515625,42.5048828125,-297.8515625,901.3671875
109,3.3466796875,3.33154296875,0.5959465559171622,0.0293408203125,7.8857421875,42.3876953125,-575.1953125,901.3671875
110,1.9404296875,3.47021484375,0.751606904162302,0.0227001953125,18.1103515625,40.0048828125,-797.8515625,555.6640625
111,1.8466796875,3.47021484375,0.751606904162302,0.0227001953125,18.1103515625,40.0048828125,-797.8515625,555.6640625
112,1.9404296875,3.08154296875,0.751606904162302,0.0227001953125,18.1103515625,40.0048828125,-797.8515625,555.6640625
113,1.9404296875,3.47021484375,0.9326243079941166,0.0227001953125,18.1103515625,40.0048828125,-797.8515625,555.6640625
114,1.9404296875,3.47021484375,0.751606904162302,0.0168408203125,18.1103515625,40.0048828125,-797.8515625,555.6640625
115,1.9404296875,3.47021484375,0.751606904162302,0.0227001953125,15.3857421875,40.0048828125,-797.8515625,555.6640625
116,1.9404296875,3.47021484375,0.751606904162302,0.0227001953125,18.1103515625,44.8876953125,-797.8515625,555.6640625
117,1.9404296875,3.47021484375,0.751606904162302,0.0227001953125,18.1103515625,40.0048828125,-75.1953125,555.6640625
118,1.9404296875,3.47021484375,0.751606904162302,0.0227001953125,18.1103515625,40.0048828125,-797.8515625,401.3671875
119,1.8466796875,3.08154296875,0.9326243079941166,0.0168408203125,15.3857421875,44.8876953125,-75.1953125,401.3671875
120,2.3154296875,3.15771484375,0.6829292901285876,0.0195751953125,19.9853515625,41.8798828125,-422.8515625,180.6640625
121,3.7216796875,3.15771484375,0.6829292901285876,0.0195751953125,19.9853515625,41.8798828125,-422.8515625,180.6640625
122,2.3154296875,3.39404296875,0.6829292901285876,0.0195751953125,19.9853515625,41.8798828125,-422.8515625,180.6640625
123,2.3154296875,3.15771484375,0.5372891952061297,0.0195751953125,19.9853515625,41.8798828125,-422.8515625,180.6640625
124,2.3154296875,3.15771484375,0.6829292901285876,0.013715820312500002,19.9853515625,41.8798828125,-422.8515625,180.6640625
125,2.3154296875,3.15771484375,0.6829292901285876,0.0195751953125,6.0107421875,41.8798828125,-422.8515625,180.6640625
126,2.3154296875,3.15771484375,0.6829292901285876,0.0195751953125,19.9853515625,43.0126953125,-422.8515625,180.6640625
127,2.3154296875,3.15771484375,0.6829292901285876,0.0195751953125,19.9853515625,41.8798828125,-200.1953125,180.6640625
128,2.3154296875,3.15771484375,0.6829292901285876,0.0195751953125,19.9853515625,41.8798828125,-422.8515625,276.3671875
129,3.7216796875,3.39404296875,0.5372891952061297,0.013715820312500002,6.0107421875,43.0126953125,-200.1953125,276.3671875
130,3.8154296875,3.40771484375,0.43228846679543276,0.0070751953125,12.4853515625,44.3798828125,-922.8515625,680.6640625
131,2.2216796875,3.40771484375,0.43228846679543276,0.0070751953125,12.4853515625,44.3798828125,-922.8515625,680.6640625
132,3.8154296875,3.14404296875,0.43228846679543276,0.0070751953125,12.4853515625,44.3798828125,-922.8515625,680.6640625
133,3.8154296875,3.40771484375,0.7963355904614466,0.0070751953125,12.4853515625,44.3798828125,-922.8515625,680.6640625
134,3.8154296875,3.40771484375,0.43228846679543276,0.026215820312500002,12.4853515625,44.3798828125,-922.8515625,680.6640625
135,3.8154296875,3.40771484375,0.43228846679543276,0.0070751953125,13.5107421875,44.3798828125,-922.8515625,680.6640625
136,3.8154296875,3.40771484375,0.43228846679543276,0.0070751953125,12.4853515625,40.5126953125,-922.8515625,680.6640625
137,3.8154296875,3.40771484375,0.43228846679543276,0.0070751953125,12.4853515625,44.3798828125,-700.1953125,680.6640625
138,3.8154296875,3.40771484375,0.43228846679543276,0.0070751953125,12.4853515625,44.3798828125,-922.8515625,776.3671875
139,2.2216796875,3.14404296875,0.7963355904614466,0.026215820312500002,13.5107421875,40.5126953125,-700.1953125,776.3671875
140,3.0654296875,3.03271484375,0.8461267398421937,0.025825195312500004,8.7353515625,43.1298828125,-172.8515625,930.6640625
141,1.4716796875,3.03271484375,0.8461267398421937,0.025825195312500004,8.7353515625,43.1298828125,-172.8515625,930.6640625
142,3.0654296875,3.01904296875,0.8461267398421937,0.025825195312500004,8.7353515625,43.1298828125,-172.8515625,930.6640625
143,3.0654296875,3.03271484375,0.6542498402642412,0.025825195312500004,8.7353515625,43.1298828125,-172.8515625,930.6640625
144,3.0654296875,3.03271484375,0.8461267398421937,0.0199658203125,8.7353515625,43.1298828125,-172.8515625,930.6640625
145,3.0654296875,3.03271484375,0.8461267398421937,0.025825195312500004,9.7607421875,43.1298828125,-172.8515625,930.6640625
146,3.0654296875,3.03271484375,0.8461267398421937,0.025825195312500004,8.7353515625,44.2626953125,-172.8515625,930.6640625
147,3.0654296875,3.03271484375,0.8461267398421937,0.025825195312500004,8.7353515625,43.1298828125,-950.1953125,930.6640625
148,3.0654296875,3.03271484375,0.8461267398421937,0.025825195312500004,8.7353515625,43.1298828125,-172.8515625,26.3671875
149,1.4716796875,3.01904296875,0.6542498402642412,0.0199658203125,9.7607421875,44.2626953125,-950.1953125,26.3671875
150,1.5654296875,3.28271484375,0.5651473089565981,0.0133251953125,16.2353515625,40.6298828125,-672.8515625,430.6640625
151,2.9716796875,3.28271484375,0.5651473089565981,0.0133251953125,16.2353515625,40.6298828125,-672.8515625,430.6640625
152,1.5654296875,3.26904296875,0.5651473089565981,0.0133251953125,16.2353515625,40.6298828125,-672.8515625,430.6640625
153,1.5654296875,3.28271484375,0.3900873409491764,0.0133251953125,16.2353515625,40.6298828125,-672.8515625,430.6640625
154,1.5654296875,3.28271484375,0.5651473089565981,0.0074658203125000005,16.2353515625,40.6298828125,-672.8515625,430.6640625
155,1.5654296875,3.28271484375,0.5651473089565981,0.0133251953125,17.2607421875,40.6298828125,-672.8515625,430.6640625
156,1.5654296875,3.28271484375,0.5651473089565981,0.0133251953125,16.2353515625,41.7626953125,-672.8515625,430.6640625
157,1.5654296875,3.28271484375,0.5651473089565981,0.0133251953125,16.2353515625,40.6298828125,-450.1953125,430.6640625
158,1.5654296875,3.28271484375,0.5651473089565981,0.0133251953125,16.2353515625,40.6298828125,-672.8515625,526.3671875
159,2.9716796875,3.26904296875,0.3900873409491764,0.0074658203125000005,17.2607421875,41.7626953125,-450.1953125,526.3671875
160,1.3779296875,3.18896484375,0.9256473598668865,0.0055126953125000005,5.9228515625,40.3173828125,-485.3515625,243.1640625
161,3.9091796875,3.18896484375,0.9256473598668865,0.0055126953125000005,5.9228515625,40.3173828125,-485.3515625,243.1640625
162,1.3779296875,3.11279296875,0.9256473598668865,0.0055126953125000005,5.9228515625,40.3173828125,-485.3515625,243.1640625
163,1.3779296875,3.18896484375,0.3311909341481481,0.0055126953125000005,5.9228515625,40.3173828125,-485.3515625,243.1640625
164,1.3779296875,3.18896484375,0.9256473598668865,0.009028320312500001,5.9228515625,40.3173828125,-485.3515625,243.1640625
165,1.3779296875,3.18896484375,0.9256473598668865,0.0055126953125000005,12.5732421875,40.3173828125,-485.3515625,243.1640625
166,1.3779296875,3.18896484375,0.9256473598668865,0.0055126953125000005,5.9228515625,43.9501953125,-485.3515625,243.1640625
167,1.3779296875,3.18896484375,0.9256473598668865,0.0055126953125000005,5.9228515625,40.3173828125,-512.6953125,243.1640625
168,1.3779296875,3.18896484375,0.9256473598668865,0.0055126953125000005,5.9228515625,40.3173828125,-485.3515625,338.8671875
169,3.9091796875,3.11279296875,0.3311909341481481,0.009028320312500001,12.5732421875,43.9501953125,-512.6953125,338.8671875
170,2.8779296875,3.43896484375,0.5941445896382831,0.0180126953125,13.4228515625,42.8173828125,-985.3515625,743.1640625
171,2.4091796875,3.43896484375,0.5941445896382831,0.0180126953125,13.4228515625,42.8173828125,-985.3515625,743.1640625
172,2.8779296875,3.36279296875,0.5941445896382831,0.0180126953125,13.4228515625,42.8173828125,-985.3515625,743.1640625
173,2.8779296875,3.43896484375,0.6248330124324344,0.0180126953125,13.4228515625,42.8173828125,-985.3515625,743.1640625
174,2.8779296875,3.43896484375,0.5941445896382831,0.0215283203125,13.4228515625,42.8173828125,-985.3515625,743.1640625
175,2.8779296875,3.43896484375,0.5941445896382831,0.0180126953125,5.0732421875,42.8173828125,-985.3515625,743.1640625
176,2.8779296875,3.43896484375,0.5941445896382831,0.0180126953125,13.4228515625,41.4501953125,-985.3515625,743.1640625
177,2.8779296875,3.43896484375,0.5941445896382831,0.0180126953125,13.4228515625,42.8173828125,-12.6953125,743.1640625
178,2.8779296875,3.43896484375,0.5941445896382831,0.0180126953125,13.4228515625,42.8173828125,-985.3515625,838.8671875
179,2.4091796875,3.36279296875,0.6248330124324344,0.0215283203125,5.0732421875,41.4501953125,-12.6953125,838.8671875
180,3.6279296875,3.06396484375,0.7155551504929794,0.011762695312500002,17.1728515625,44.0673828125,-235.3515625,993.1640625
181,1.6591796875,3.06396484375,0.7155551504929794,0.011762695312500002,17.1728515625,44.0673828125,-235.3515625,993.1640625
182,3.6279296875,3.48779296875,0.7155551504929794,0.011762695312500002,17.1728515625,44.0673828125,-235.3515625,993.1640625
183,3.6279296875,3.06396484375,0.7540189326967672,0.011762695312500002,17.1728515625,44.0673828125,-235.3515625,993.1640625
184,3.6279296875,3.06396484375,0.7155551504929794,0.027778320312500004,17.1728515625,44.0673828125,-235.3515625,993.1640625
185,3.6279296875,3.06396484375,0.7155551504929794,0.011762695312500002,16.3232421875,44.0673828125,-235.3515625,993.1640625
186,3.6279296875,3.06396484375,0.7155551504929794,0.011762695312500002,17.1728515625,42.7001953125,-235.3515625,993.1640625
187,3.6279296875,3.06396484375,0.7155551504929794,0.011762695312500002,17.1728515625,44.0673828125,-262.6953125,993.1640625
188,3.6279296875,3.06396484375,0.7155551504929794,0.011762695312500002,17.1728515625,44.0673828125,-235.3515625,88.8671875
189,1.6591796875,3.48779296875,0.7540189326967672,0.027778320312500004,16.3232421875,42.7001953125,-262.6953125,88.8671875
190,2.1279296875,3.31396484375,0.4703127361258973,0.024262695312500002,9.6728515625,41.5673828125,-735.3515625,493.1640625
191,3.1591796875,3.31396484375,0.4703127361258973,0.024262695312500002,9.6728515625,41.5673828125,-735.3515625,493.1640625
192,2.1279296875,3.23779296875,0.4703127361258973,0.024262695312500002,9.6728515625,41.5673828125,-735.3515625,493.1640625
193,2.1279296875,3.31396484375,0.5061454169278365,0.024262695312500002,9.6728515625,41.5673828125,-735.3515625,493.1640625
194,2.1279296875,3.31396484375,0.4703127361258973,0.0152783203125,9.6728515625,41.5673828125,-735.3515625,493.1640625
195,2.1279296875,3.31396484375,0.4703127361258973,0.024262695312500002,8.8232421875,41.5673828125,-735.3515625,493.1640625
196,2.1279296875,3.31396484375,0.4703127361258973,0.024262695312500002,9.6728515625,40.2001953125,-735.3515625,493.1640625
197,2.1279296875,3.31396484375,0.4703127361258973,0.024262695312500002,9.6728515625,41.5673828125,-762.6953125,493.1640625
198,2.1279296875,3.31396484375,0.4703127361258973,0.024262695312500002,9.6728515625,41.5673828125,-735.3515625,588.8671875
199,3.1591796875,3.23779296875,0.5061454169278365,0.0152783203125,8.8232421875,40.2001953125,-762.6953125,588.8671875
200,1.7529296875,3.00146484375,0.5353941809597749,0.0273876953125,11.5478515625,40.9423828125,-110.3515625,868.1640625
201,1.2841796875,3.00146484375,0.5353941809597749,0.0273876953125,11.5478515625,40.9423828125,-110.3515625,868.1640625
202,1.7529296875,3.30029296875,0.5353941809597749,0.0273876953125,11.5478515625,40.9423828125,-110.3515625,868.1640625
203,1.7529296875,3.00146484375,0.8500143601773228,0.0273876953125,11.5478515625,40.9423828125,-110.3515625,868.1640625
204,1.7529296875,3.00146484375,0.5353941809597749,0.0121533203125,11.5478515625,40.9423828125,-110.3515625,868.1640625
205,1.7529296875,3.00146484375,0.5353941809597749,0.0273876953125,18.1982421875,40.9423828125,-110.3515625,868.1640625
206,1.7529296875,3.00146484375,0.5353941809597749,0.0273876953125,11.5478515625,42.0751953125,-110.3515625,868.1640625
207,1.7529296875,3.00146484375,0.5353941809597749,0.0273876953125,11.5478515625,40.9423828125,-887.6953125,868.1640625
208,1.7529296875,3.00146484375,0.5353941809597749,0.0273876953125,11.5478515625,40.9423828125,-110.3515625,713.8671875
209,1.2841796875,3.30029296875,0.8500143601773228,0.0121533203125,18.1982421875,42.0751953125,-887.6953125,713.8671875
210,3.2529296875,3.25146484375,0.793439582225164,0.014887695312500001,19.0478515625,43.4423828125,-610.3515625,368.1640625
211,2.7841796875,3.25146484375,0.793439582225164,0.014887695312500001,19.0478515625,43.4423828125,-610.3515625,368.1640625
212,3.2529296875,3.05029296875,0.793439582225164,0.014887695312500001,19.0478515625,43.4423828125,-610.3515625,368.1640625
213,3.2529296875,3.25146484375,0.566974847028848,0.014887695312500001,19.0478515625,43.4423828125,-610.3515625,368.1640625
214,3.2529296875,3.25146484375,0.793439582225164,0.0246533203125,19.0478515625,43.4423828125,-610.3515625,368.1640625
215,3.2529296875,3.25146484375,0.793439582225164,0.014887695312500001,10.6982421875,43.4423828125,-610.3515625,368.1640625
216,3.2529296875,3.25146484375,0.793439582225164,0.014887695312500001,19.0478515625,44.5751953125,-610.3515625,368.1640625
217,3.2529296875,3.25146484375,0.793439582225164,0.014887695312500001,19.0478515625,43.4423828125,-387.6953125,368.1640625
218,3.2529296875,3.25146484375,0.793439582225164,0.014887695312500001,19.0478515625,43.4423828125,-610.3515625,213.8671875
219,2.7841796875,3.05029296875,0.566974847028848,0.0246533203125,10.6982421875,44.5751953125,-387.6953125,213.8671875
220,2.5029296875,3.12646484375,0.38693653899735186,0.021137695312500003,15.2978515625,44.6923828125,-360.3515625,118.1640625
221,3.5341796875,3.12646484375,0.38693653899735186,0.021137695312500003,15.2978515625,44.6923828125,-360.3515625,118.1640625
222,2.5029296875,3.17529296875,0.38693653899735186,0.021137695312500003,15.2978515625,44.6923828125,-360.3515625,118.1640625
223,2.5029296875,3.12646484375,0.43483527514719744,0.021137695312500003,15.2978515625,44.6923828125,-360.3515625,118.1640625
224,2.5029296875,3.12646484375,0.38693653899735186,0.018403320312500002,15.2978515625,44.6923828125,-360.3515625,118.1640625
225,2.5029296875,3.12646484375,0.38693653899735186,0.021137695312500003,14.4482421875,44.6923828125,-360.3515625,118.1640625
226,2.5029296875,3.12646484375,0.38693653899735186,0.021137695312500003,15.2978515625,40.8251953125,-360.3515625,118.1640625
227,2.5029296875,3.12646484375,0.38693653899735186,0.021137695312500003,15.2978515625,44.6923828125,-137.6953125,118.1640625
228,2.5029296875,3.12646484375,0.38693653899735186,0.021137695312500003,15.2978515625,44.6923828125,-360.3515625,963.8671875
229,3.5341796875,3.17529296875,0.43483527514719744,0.018403320312500002,14.4482421875,40.8251953125,-137.6953125,963.8671875
